Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestDemo,Chrome 69.0.3497.100,,2018-09-21 18:43:17,2018-09-21 18:49:07,5m - 49.732s,FAILED
,,,,,,
Test Cases/Commission Login,Chrome 69.0.3497.100,,2018-09-21 18:43:18,2018-09-21 18:45:02,1m - 44.152s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 69.0.3497.100,,2018-09-21 18:43:18,2018-09-21 18:43:18,0.028s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-09-21 18:43:19,2018-09-21 18:43:26,7.223s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 18:43:26,2018-09-21 18:43:38,11.483s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-09-21 18:43:38,2018-09-21 18:43:40,2.165s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-21 18:43:40,2018-09-21 18:43:44,4.336s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 18:43:44,2018-09-21 18:43:44,0.003s,NOT_RUN
setText,Chrome 69.0.3497.100,,2018-09-21 18:43:44,2018-09-21 18:43:48,4.241s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 18:43:48,2018-09-21 18:43:50,2.157s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 18:43:50,2018-09-21 18:43:59,8.226s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 18:43:59,2018-09-21 18:44:02,3.422s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-21 18:44:02,2018-09-21 18:44:28,26.280s,PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-09-21 18:44:28,2018-09-21 18:44:31,2.109s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 18:44:31,2018-09-21 18:45:02,31.774s,PASSED
,,,,,,
Test Cases/Deposit Rule exists in the system,Chrome 69.0.3497.100,To verify that Deposit Rule(name of the Deposit Rule) exists in the system,2018-09-21 18:45:02,2018-09-21 18:45:51,49.008s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 69.0.3497.100,,2018-09-21 18:45:02,2018-09-21 18:45:02,0.003s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-21 18:45:03,2018-09-21 18:45:03,0.001s,NOT_RUN
delay,Chrome 69.0.3497.100,,2018-09-21 18:45:03,2018-09-21 18:45:03,0.002s,NOT_RUN
mouseOver,Chrome 69.0.3497.100,,2018-09-21 18:45:03,2018-09-21 18:45:06,3.113s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 18:45:06,2018-09-21 18:45:06,0.001s,NOT_RUN
"Statement - println(""User is able to naviagte to Plan tab"")",Chrome 69.0.3497.100,,2018-09-21 18:45:06,2018-09-21 18:45:06,0.004s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-09-21 18:45:06,2018-09-21 18:45:08,2.084s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 18:45:08,2018-09-21 18:45:08,0.001s,NOT_RUN
click,Chrome 69.0.3497.100,,2018-09-21 18:45:08,2018-09-21 18:45:14,6.099s,PASSED
"Statement - println(""User Naviagted to Rules screen"")",Chrome 69.0.3497.100,,2018-09-21 18:45:14,2018-09-21 18:45:14,0.001s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 18:45:14,2018-09-21 18:45:16,2.157s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 18:45:16,2018-09-21 18:45:16,0.002s,NOT_RUN
click,Chrome 69.0.3497.100,,2018-09-21 18:45:16,2018-09-21 18:45:18,2.183s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 18:45:18,2018-09-21 18:45:18,0.002s,NOT_RUN
scrollToElement,Chrome 69.0.3497.100,,2018-09-21 18:45:18,2018-09-21 18:45:20,2.049s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 18:45:20,2018-09-21 18:45:20,0.001s,NOT_RUN
click,Chrome 69.0.3497.100,,2018-09-21 18:45:20,2018-09-21 18:45:23,2.100s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 18:45:23,2018-09-21 18:45:25,2.164s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 18:45:25,2018-09-21 18:45:25,0.002s,NOT_RUN
scrollToElement,Chrome 69.0.3497.100,,2018-09-21 18:45:25,2018-09-21 18:45:28,3.559s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 18:45:28,2018-09-21 18:45:28,0.002s,NOT_RUN
click,Chrome 69.0.3497.100,,2018-09-21 18:45:28,2018-09-21 18:45:30,2.132s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 18:45:30,2018-09-21 18:45:30,0.001s,NOT_RUN
setText,Chrome 69.0.3497.100,,2018-09-21 18:45:30,2018-09-21 18:45:36,5.535s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 18:45:36,2018-09-21 18:45:36,0.001s,NOT_RUN
click,Chrome 69.0.3497.100,,2018-09-21 18:45:36,2018-09-21 18:45:38,2.260s,PASSED
"Statement - println(""User search for credit rule successfull, Testcase , Pass"")",Chrome 69.0.3497.100,,2018-09-21 18:45:38,2018-09-21 18:45:38,0.001s,PASSED
globalkeywords.record.RecordNotFound,Chrome 69.0.3497.100,,2018-09-21 18:45:38,2018-09-21 18:45:51,13.126s,PASSED
,,,,,,
Test Cases/Earning Codes exist in the system,Chrome 69.0.3497.100,,2018-09-21 18:45:51,2018-09-21 18:46:40,48.778s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 69.0.3497.100,,2018-09-21 18:45:51,2018-09-21 18:45:51,0.003s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-21 18:45:52,2018-09-21 18:45:52,0.001s,NOT_RUN
mouseOver,Chrome 69.0.3497.100,,2018-09-21 18:45:52,2018-09-21 18:45:55,3.563s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 18:45:55,2018-09-21 18:45:55,0.001s,NOT_RUN
"Statement - println(""User is able to naviagte to Administration tab"")",Chrome 69.0.3497.100,,2018-09-21 18:45:55,2018-09-21 18:45:55,0.002s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-09-21 18:45:55,2018-09-21 18:45:57,2.052s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 18:45:57,2018-09-21 18:45:57,0.003s,NOT_RUN
click,Chrome 69.0.3497.100,,2018-09-21 18:45:57,2018-09-21 18:46:03,5.473s,PASSED
"Statement - println(""User Naviagted to Earning Codes screen"")",Chrome 69.0.3497.100,,2018-09-21 18:46:03,2018-09-21 18:46:03,0.001s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 18:46:03,2018-09-21 18:46:05,2.692s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 18:46:05,2018-09-21 18:46:05,0.003s,NOT_RUN
click,Chrome 69.0.3497.100,,2018-09-21 18:46:05,2018-09-21 18:46:08,2.147s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 18:46:08,2018-09-21 18:46:08,0.001s,NOT_RUN
scrollToElement,Chrome 69.0.3497.100,,2018-09-21 18:46:08,2018-09-21 18:46:10,2.074s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 18:46:10,2018-09-21 18:46:10,0.003s,NOT_RUN
