Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestDemo,Chrome 69.0.3497.100,,2018-09-21 19:36:57,2018-09-21 19:41:56,4m - 59.565s,FAILED
,,,,,,
Test Cases/Commission Login,Chrome 69.0.3497.100,,2018-09-21 19:36:58,2018-09-21 19:38:40,1m - 42.874s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 69.0.3497.100,,2018-09-21 19:36:58,2018-09-21 19:36:58,0.016s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-09-21 19:36:58,2018-09-21 19:37:04,6.323s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-21 19:37:04,2018-09-21 19:37:16,11.608s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-09-21 19:37:16,2018-09-21 19:37:18,2.170s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-21 19:37:18,2018-09-21 19:37:22,4.353s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 19:37:22,2018-09-21 19:37:22,0.003s,NOT_RUN
setText,Chrome 69.0.3497.100,,2018-09-21 19:37:22,2018-09-21 19:37:27,4.243s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 19:37:27,2018-09-21 19:37:29,2.209s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 19:37:29,2018-09-21 19:37:37,8.302s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 19:37:37,2018-09-21 19:37:41,3.394s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-21 19:37:41,2018-09-21 19:38:05,24.582s,PASSED
waitForElementClickable,Chrome 69.0.3497.100,,2018-09-21 19:38:05,2018-09-21 19:38:07,2.222s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 19:38:07,2018-09-21 19:38:40,32.959s,PASSED
,,,,,,
Test Cases/Deposit Rule exists in the system,Chrome 69.0.3497.100,To verify that Deposit Rule(name of the Deposit Rule) exists in the system,2018-09-21 19:38:40,2018-09-21 19:39:30,49.251s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 69.0.3497.100,,2018-09-21 19:38:40,2018-09-21 19:38:40,0.004s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-21 19:38:41,2018-09-21 19:38:41,0.002s,NOT_RUN
delay,Chrome 69.0.3497.100,,2018-09-21 19:38:41,2018-09-21 19:38:41,0.001s,NOT_RUN
mouseOver,Chrome 69.0.3497.100,,2018-09-21 19:38:41,2018-09-21 19:38:44,3.159s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 19:38:44,2018-09-21 19:38:44,0.001s,NOT_RUN
"Statement - println(""User is able to naviagte to Plan tab"")",Chrome 69.0.3497.100,,2018-09-21 19:38:44,2018-09-21 19:38:44,0.005s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-09-21 19:38:44,2018-09-21 19:38:46,2.406s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 19:38:46,2018-09-21 19:38:46,0.003s,NOT_RUN
click,Chrome 69.0.3497.100,,2018-09-21 19:38:46,2018-09-21 19:38:53,6.468s,PASSED
"Statement - println(""User Naviagted to Rules screen"")",Chrome 69.0.3497.100,,2018-09-21 19:38:53,2018-09-21 19:38:53,0.001s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 19:38:53,2018-09-21 19:38:55,2.160s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 19:38:55,2018-09-21 19:38:55,0.001s,NOT_RUN
click,Chrome 69.0.3497.100,,2018-09-21 19:38:55,2018-09-21 19:38:57,2.200s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 19:38:57,2018-09-21 19:38:57,0.001s,NOT_RUN
scrollToElement,Chrome 69.0.3497.100,,2018-09-21 19:38:57,2018-09-21 19:38:59,2.067s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-21 19:38:59,2018-09-21 19:38:59,0.000s,NOT_RUN
click,Chrome 69.0.3497.100,,2018-09-21 19:38:59,2018-09-21 19:39:01,2.159s,PASSED
click,Chrome 69.0.3497.100,,2018-09-21 19:39:01,2018-09-21 19:39:04,2.143s,PASSED
